contribution_date,amount,contributor_name,sector_category,alignment,candidate_name,office
2022-01-13,5000.0,AA Medical PC,hospital_health_system_provider,neutral,Kevin Thomas,state_senate
2022-04-06,5000.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Kevin Thomas,state_senate
2025-06-19,5000.0,Elevance,health_insurer,neutral,Michael Gianaris,state_senate
2025-12-16,5000.0,Acentra Health,other_healthcare_related,neutral,Kathleen C. Hochul,governor
2021-10-30,5000.0,ACM Global Laboratories,imaging_diagnostics,neutral,Kathleen C. Hochul,governor
2023-07-25,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Nathalia Fernandez,state_senate
2025-02-20,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Michael Gianaris,state_senate
2022-08-10,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Kevin S Parker,state_senate
2023-11-16,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,neutral,John C Liu,state_senate
2024-01-25,5000.0,Northern Medical Services PLLC,hospital_health_system_provider,neutral,James Skoufis,state_senate
2026-03-23,5000.0,Community Medical Wellness PC,hospital_health_system_provider,neutral,Bruce  Blakeman,governor
2026-06-10,5000.0,Fera Pharmaceuticals LLC,pharma,neutral,Bruce  Blakeman,governor
2024-07-31,5000.0,Greater New York Hospital Association (GNYHA),industry_association,unknown,Samra Brouk,state_senate
2022-05-16,5000.0,New York State Society of Anesthesiologists,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2020-09-15,5000.0,Integrated Medical Professionals PAC,industry_association,neutral,Todd Kaminsky,state_senate
2021-10-18,5000.0,Greater New York Hospital Association (GNYHA),industry_association,unknown,Andrea Stewart-Cousins,state_senate
2024-01-29,5000.0,Greater New York Hospital Association (GNYHA),industry_association,unknown,Andrea Stewart-Cousins,state_senate
2023-08-09,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,James Skoufis,state_senate
2026-06-08,5000.0,Empire Wellness,other_healthcare_related,neutral,Mario Richard Mattera,state_senate
2022-05-18,5000.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Andrea Stewart-Cousins,state_senate
2024-10-23,5000.0,Arizona Mobile Dental,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2020-01-09,5000.0,Elevance,health_insurer,neutral,Sean Ryan,state_senate
2024-10-01,5000.0,"Caring Professionals, Inc",other_healthcare_related,neutral,Andrea Stewart-Cousins,state_senate
2025-07-23,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Andrea Stewart-Cousins,state_senate
2023-01-11,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Michael Gianaris,state_senate
2024-01-10,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Nathalia Fernandez,state_senate
2022-04-06,5000.0,Healthcare Association of New York State (HANYS),industry_association,unknown,John Brooks,assembly
2024-07-18,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Pamela A Helming,state_senate
2022-04-29,5000.0,Apex Licensed Homecare Agency LLC,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2025-07-07,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Antonio Delgado,governor
2024-05-08,5000.0,NYU Langone Health,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2020-07-01,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Michael Gianaris,state_senate
2026-01-10,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Jeremy Cooney,state_senate
2025-12-15,5000.0,Molina Healthcare,health_insurer,neutral,Jeremy Cooney,state_senate
2022-10-04,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2023-10-31,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Gustavo Rivera,state_senate
2023-12-09,5000.0,Greater New York Hospital Association (GNYHA),industry_association,unknown,Gustavo Rivera,state_senate
2020-06-29,5000.0,Elevance,health_insurer,neutral,Todd Kaminsky,state_senate
2022-09-21,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2022-05-22,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Antonio Delgado,governor
2022-01-12,5000.0,Blue Sky Adult Day Care Inc.,adult_day_care,neutral,Kathleen C. Hochul,governor
2022-07-26,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Antonio Delgado,governor
2022-04-13,5000.0,"BioReference Health, LLC",other_healthcare_related,neutral,Kathleen C. Hochul,governor
2022-11-02,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Iwen Chu,state_senate
2022-10-31,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Iwen Chu,state_senate
2024-10-23,5000.0,Big Smiles Dental New York,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2022-04-06,5000.0,Healthcare Association of New York State (HANYS),industry_association,unknown,John Brooks,state_senate
2023-09-26,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2020-01-27,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Andrea Stewart-Cousins,state_senate
2026-05-17,5000.0,US Orthopedic Medical Management,hospital_health_system_provider,neutral,Bruce  Blakeman,governor
2022-07-05,5000.0,BRENTWOOD PHARMACY,pharmacy,unknown,Philip Ramos,assembly
2026-05-13,5000.0,NYS Optometric Association PAC,industry_association,neutral,John C Liu,state_senate
2021-10-14,5000.0,District Council 37 (DC37),union,blocker,Andrea Stewart-Cousins,state_senate
2024-07-29,5000.0,New York State Society of Anesthesiologists,industry_association,neutral,Zellnor Myrie,state_senate
2021-06-29,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Thomas F O'Mara,assembly
2023-12-21,5000.0,District Council 37 (DC37),union,blocker,Andrea Stewart-Cousins,state_senate
2022-09-21,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2024-10-28,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Gustavo Rivera,state_senate
2025-05-22,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Andrew Gounardes,state_senate
2023-05-17,5000.0,New York State Society of Anesthesiologists,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2020-10-01,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Jeremy Cooney,state_senate
2021-09-12,5000.0,Greater New York Hospital Association (GNYHA),industry_association,neutral,Andrea Stewart-Cousins,state_senate
2022-01-12,5000.0,Cigna,health_insurer,neutral,Neil D Breslin,state_senate
2026-03-20,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Jeremy Zellner,state_senate
2026-05-30,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Jeremy Zellner,state_senate
2021-07-19,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Neil D Breslin,state_senate
2020-10-05,5000.0,Planned Parenthood PAC,other_healthcare_related,unknown,Andrew Gounardes,state_senate
2022-06-22,5000.0,Medical Society of the State of New York,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2022-07-11,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Jeremy Cooney,state_senate
2025-06-19,5000.0,Elevance,health_insurer,neutral,Michael Gianaris,assembly
2025-02-20,5000.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Michael Gianaris,assembly
2022-07-05,5000.0,BRENTWOOD PHARMACY,pharmacy,unknown,Philip Ramos,state_senate
2020-10-05,5000.0,Planned Parenthood PAC,other_healthcare_related,unknown,Jen Metzger,state_senate
2021-09-23,5000.0,Bushwick Center for Renal Dialysis,renal_dialysis,neutral,Kathleen C. Hochul,governor
2022-11-30,5000.0,Jericho Pharmacy Corporation,pharmacy,neutral,Jack M. Martins,state_senate
2021-04-06,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Andrew Gounardes,state_senate
2020-10-07,5000.0,Planned Parenthood PAC,other_healthcare_related,unknown,Michelle Hinchey,state_senate
2022-01-12,5000.0,Bao Kang Adult Day Care Center,adult_day_care,neutral,Kathleen C. Hochul,governor
2022-04-20,5000.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Anna M. Kaplan,state_senate
2020-10-02,5000.0,Elevance,health_insurer,neutral,Sean Ryan,state_senate
2022-09-23,5000.0,Vertex Pharmaceuticals,pharma,neutral,Kathleen C. Hochul,governor
2024-05-15,5000.0,Nascentia Health Options,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2021-10-28,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2025-08-26,5000.0,"Western New York MRI, LLP",imaging_diagnostics,neutral,Kathleen C. Hochul,governor
2021-07-08,5000.0,"Western New York MRI, LLP",imaging_diagnostics,neutral,Kathleen C. Hochul,governor
2022-03-23,5000.0,New York State Society of Anesthesiologists,industry_association,neutral,Kathleen C. Hochul,governor
2025-10-27,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2023-11-03,5000.0,Vertex Pharmaceuticals,pharma,neutral,Kathleen C. Hochul,governor
2022-01-14,5000.0,Elevance,health_insurer,neutral,Kathleen C. Hochul,governor
2022-04-29,5000.0,Center Care Solutions,other_healthcare_related,neutral,Kathleen C. Hochul,governor
2023-12-21,5000.0,New York State Association Of Ambulatory,industry_association,neutral,Kathleen C. Hochul,governor
2021-12-28,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2024-09-30,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2023-10-24,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2021-12-17,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2021-10-06,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2025-09-09,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2022-02-01,5000.0,MVP Health Care,health_insurer,neutral,Kathleen C. Hochul,governor
2021-10-01,5000.0,Home Care Operator Inc.,post_acute_long_term_care,neutral,James Skoufis,state_senate
2026-02-01,5000.0,Yonkers Center For Nursing and Rehabilition,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2024-07-11,5000.0,Greater New York Hospital Association (GNYHA),industry_association,neutral,Kathleen C. Hochul,governor
2021-10-28,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2021-10-28,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2025-05-05,5000.0,Upper East Side Rehabilitation and Nursing,post_acute_long_term_care,neutral,Gustavo Rivera,state_senate
2023-12-13,5000.0,"New York Health Care Alliance IPA, Inc.",industry_association,neutral,Kathleen C. Hochul,governor
2025-12-30,5000.0,Empire State Assn. of Assisted Living (ESAAL),industry_association,unknown,Kathleen C. Hochul,governor
2021-10-19,5000.0,Epic Healthcare Management LLC,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2021-09-23,5000.0,Empire State Assn. of Assisted Living (ESAAL),industry_association,neutral,Kathleen C. Hochul,governor
2023-09-26,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2023-09-26,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2021-10-29,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2021-10-28,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2023-09-26,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2022-10-03,5000.0,Greater New York Hospital Association (GNYHA),industry_association,neutral,Kathleen C. Hochul,governor
2022-01-14,5000.0,Molina Healthcare,health_insurer,neutral,Kathleen C. Hochul,governor
2022-05-31,5000.0,Molina Healthcare,health_insurer,neutral,Kathleen C. Hochul,governor
2022-01-12,5000.0,Cathay Adult Day Care Center LLC,adult_day_care,neutral,Kathleen C. Hochul,governor
2025-01-23,5000.0,Four Seasons Nursing and Rehab Center,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2024-12-03,5000.0,New York State Society of PAs PAC,industry_association,neutral,Kathleen C. Hochul,governor
2023-01-31,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Robert G Ortt,state_senate
2026-05-20,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Jose M. Serrano,state_senate
2024-09-30,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Shelley Mayer,state_senate
2022-06-17,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,James N. Tedisco,state_senate
2021-04-26,5000.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael Gianaris,state_senate
2020-02-28,5000.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael Gianaris,state_senate
2022-04-29,5000.0,Alpine Home Health Care LLC,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2022-06-14,5000.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Robert G Ortt,state_senate
2024-04-30,5000.0,Montefiore Health System,hospital_health_system_provider,neutral,Shelley Mayer,state_senate
2021-10-26,5000.0,Empire State Assn. of Assisted Living (ESAAL),industry_association,neutral,Kathleen C. Hochul,governor
2022-04-29,5000.0,Amazing Home Care Operating Account,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2026-03-30,5000.0,Care Management Inc.,other_healthcare_related,neutral,Lisa M. Vider,state_senate
2026-02-04,5000.0,Astellas Pharma,pharma,neutral,Kathleen C. Hochul,governor
2023-09-20,5000.0,Astellas Pharma,pharma,neutral,Kathleen C. Hochul,governor
2026-05-01,5000.0,Golden Age Home Care,post_acute_long_term_care,neutral,Adam Muhammad Azam,state_senate
2026-05-01,5000.0,Golden Age Home Care,post_acute_long_term_care,neutral,Adam Muhammad Azam,state_senate
2021-09-23,5000.0,Elevance,health_insurer,neutral,Kathleen C. Hochul,governor
2022-09-21,5000.0,Centene,health_insurer,neutral,Kathleen C. Hochul,governor
2022-06-29,5000.0,Middletown Medical,hospital_health_system_provider,neutral,Robert G Ortt,state_senate
2021-10-07,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2021-11-08,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2023-09-25,5000.0,New York State Society of PAs PAC,industry_association,neutral,Kathleen C. Hochul,governor
2022-04-21,5000.0,NY Assn. of Nurse Anesthetists,industry_association,neutral,Kathleen C. Hochul,governor
2023-05-24,5000.0,NY Assn. of Nurse Anesthetists,industry_association,neutral,Kathleen C. Hochul,governor
2025-04-02,5000.0,NY Assn. of Nurse Anesthetists,industry_association,neutral,Kathleen C. Hochul,governor
2021-05-04,5000.0,New York State Society of Anesthesiologists,industry_association,neutral,Rodneyse Bichotte,assembly
2024-10-15,5000.0,Eli Lilly,pharma,neutral,Kathleen C. Hochul,governor
2022-07-07,5000.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Kathleen C. Hochul,governor
2025-03-26,5000.0,Cigna,health_insurer,neutral,Kathleen C. Hochul,governor
2025-06-06,5000.0,Vertex Pharmaceuticals,pharma,neutral,Kathleen C. Hochul,governor
2024-10-23,5000.0,Elliot P Schlang DDS,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2024-10-23,5000.0,Elliot P Schlang DDS,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2020-11-24,5000.0,Ny Physical Therapy Association,industry_association,neutral,Timothy M Kennedy,state_senate
2024-10-23,5000.0,Elliot P Schlang DDS,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
